code	description	code_group	recommended_use
bf28.	*ALDOMET 250mg/5mL injection	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf29.	*DOPAMET 125mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2a.	*DOPAMET 250mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2b.	*DOPAMET 500mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2c.	MEDOMET 250mg capsules	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2d.	MEDOMET 250mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2e.	MEDOMET 500mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2f.	*HYDROMET tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2g.	*METALPHA 250mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2h.	*METALPHA 500mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2j.	METHYLDOPA+HYDROCHLOROTHIAZIDE 250mg/15mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2v.	METHYLDOPA 250mg/5mL oral mixture	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2w.	METHYLDOPATE HYDROCHLORIDE 250mg/5mL injection	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2z.	METHYLDOPA 250mg capsules	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf3..	RESERPINE/RAUWOLFIA ALKALOIDS	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf32.	RESERPINE 250microgram tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf35.	*HYPERCAL 2mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf38.	*SERPASIL 250microgram tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf3c.	*SERPASIL-ESIDREX tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf3d.	RAUWOLFIA ALKALOIDS 2mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf4..	MOXONIDINE	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf41.	MOXONIDINE 200micrograms tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf42.	MOXONIDINE 400micrograms tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf43.	PHYSIOTENS 200micrograms tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf44.	PHYSIOTENS 400micrograms tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf45.	MOXONIDINE 300micrograms tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf46.	PHYSIOTENS 300micrograms tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bk21.	*HYPERCAL-B tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkI1.	SEVIKAR HCT 20mg/5mg/12.5mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.

# Thiazides And Related Diuretics
b2...	THIAZIDE DIURETICS	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b21..	BENDROFLUMETHIAZIDE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b211.	BENDROFLUMETHIAZIDE 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b212.	BENDROFLUMETHIAZIDE 5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b213.	APRINOX 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b214.	APRINOX 5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b215.	*BERKOZIDE 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b216.	*BERKOZIDE 5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b217.	*CENTYL 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b218.	*CENTYL 5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b219.	NEO-NACLEX 5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b21A.	*NEO-BENDROMAX 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b21B.	*NEO-BENDROMAX 5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b21b.	NEO-NACLEX 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b22..	CHLOROTHIAZIDE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b221.	*SALURIC 500mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b222.	DIURIL 250mg/5mL oral suspension	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b22y.	CHLOROTHIAZIDE 250mg/5mL oral suspension	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b22z.	*CHLOROTHIAZIDE 500mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b23..	CHLORTALIDONE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b231.	HYGROTON 50mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b232.	*HYGROTON 100mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b23y.	CHLORTALIDONE 50mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b23z.	*CHLORTHALIDONE 100mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b24..	CLOPAMIDE [INGREDIENT see bdek]	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b25..	CYCLOPENTHIAZIDE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b251.	NAVIDREX 500micrograms tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b25z.	CYCLOPENTHIAZIDE 500microgram tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b26..	HYDROCHLOROTHIAZIDE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b261.	*ESIDREX 25mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b262.	*ESIDREX 50mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b263.	*HYDROSALURIC 25mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b264.	*HYDROSALURIC 50mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b26y.	HYDROCHLOROTHIAZIDE 50mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b26z.	HYDROCHLOROTHIAZIDE 25mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b27..	HYDROFLUMETHIAZIDE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b271.	*HYDRENOX 50mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b27z.	HYDROFLUMETHIAZIDE 50mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b28..	INDAPAMIDE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b281.	NATRILIX 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b282.	*NINDAXA 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b283.	*NATRAMID 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b284.	*OPUMIDE 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b285.	INDAPAMIDE 1.5mg m/r tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b286.	NATRILIX SR 1.5mg m/r tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b287.	ETHIBIDE XL 1.5mg m/r tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b288.	INDIPAM XL 1.5mg m/r tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b289.	MAPEMID XL 1.5mg m/r tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b28z.	INDAPAMIDE 2.5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b29..	MEFRUSIDE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b291.	*BAYCARON 25mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b29z.	*MEFRUSIDE 25mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2a..	*METHYCLOTHIAZIDE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2a1.	*ENDURON 5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2az.	*METHYCLOTHIAZIDE 5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2b..	METOLAZONE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2b1.	*METENIX-5 5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2b2.	*XURET 500micrograms tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2b3.	METOLAZONE 500micrograms tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2bz.	*METOLAZONE 5mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2c..	POLYTHIAZIDE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2c1.	*NEPHRIL 1mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2cz.	*POLYTHIAZIDE 1mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2d..	XIPAMIDE	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2d1.	DIUREXAN 20mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
b2dz.	XIPAMIDE 20mg tablets	Thiazides And Related Diuretics	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.

# Vasodilator Antihypertensive Drugs
be...	VASODILATOR ANTIHYPERTENSIVES	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be1..	DIAZOXIDE [CARDIOVASCULAR USE]	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be11.	EUDEMINE 300mg/20mL injection	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be1z.	DIAZOXIDE 300mg/20mL injection	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be2..	HYDRALAZINE HYDROCHLORIDE	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be21.	APRESOLINE 25mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be22.	*APRESOLINE 50mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be23.	APRESOLINE 20mg injection	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be2x.	HYDRALAZINE HYDROCHLORIDE 25mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be2y.	HYDRALAZINE HYDROCHLORIDE 50mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be2z.	HYDRALAZINE HYDROCHLORIDE 20mg injection	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be3..	MINOXIDIL	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be31.	LONITEN 2.5mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be32.	LONITEN 5mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be33.	LONITEN 10mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be3x.	MINOXIDIL 2.5mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be3y.	MINOXIDIL 5mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be3z.	MINOXIDIL 10mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be4..	SODIUM NITROPRUSSIDE	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be41.	NIPRIDE 50mg intravenous infusion	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be4y.	SODIUM NITROPRUSSIDE 50mg injection (pdr for recon)	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
be4z.	SOD NITROPRUSSIDE 50mg/5mL intravenous infusion	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkE..	SITAXENTAN	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkE1.	*THELIN 100mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkEz.	SITAXENTAN SODIUM 100mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkG..	AMBRISENTAN	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkG1.	VOLIBRIS 5mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkG2.	VOLIBRIS 10mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkGy.	AMBRISENTAN 10mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkGz.	AMBRISENTAN 5mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkK..	MACITENTAN	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkK1.	OPSUMIT 10mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bkK2.	MACITENTAN 10mg tablets	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bn7..	ILOPROST	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bn71.	ILOPROST 100micrograms/1mL infusion concentrate	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bn72.	ILOPROST 10micrograms/mL nebuliser solution 2mL ampoule	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bn73.	VENTAVIS 10micrograms/mL nebuliser solution 2mL ampoule	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bn74.	VENTAVIS 10micrograms/mL nebuliser solution 1mL ampoules	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bn75.	ILOPROST 10micrograms/mL nebuliser solution 1mL ampoules	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
gh58.	REVATIO 40mg/50mL solution for injection	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
gh59.	REVATIO 10mg/12.5mL solution for injection	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
gh5A.	REVATIO 10mg/mL oral suspension	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
gh5w.	SILDENAFIL 10mg/mL oral suspension	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
gh5x.	SILDENAFIL 10mg/12.5mL solution for injection	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
gh5y.	SILDENAFIL 40mg/50mL solution for injection	Vasodilator Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
